"","rep","sim","recap","mut","sample","T2","T1","CS","AS","NE","Na","Nc","Ns","mut_rate","POP_SIZE","P_D","DISPERSAL_SIGMA","YEAR_SHAPE"
"2190","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_512865_893990_3","3427781981728","512865","893990","3",422939.919238858,597026.981929534,0.57653950732912,0.360741793284953,35658.9113263228,5849.76276736617,892.333828373492,12137.2428433906,5.45871221650379e-09,98.5491,0.254,1.2784,1.992
"2191","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_512865_893990_4","3427781981728","512865","893990","4",422939.919238858,597026.981929534,0.57653950732912,0.360741793284953,35658.9113263228,5849.76276736617,892.333828373492,12137.2428433906,5.45871221650379e-09,98.5491,0.254,1.2784,1.992
"2192","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_336371_0","3427781981728","523369","336371","0",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.34692400802129e-09,98.5491,0.254,1.2784,1.992
"2193","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_336371_1","3427781981728","523369","336371","1",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.36716186373048e-09,98.5491,0.254,1.2784,1.992
"2194","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_336371_2","3427781981728","523369","336371","2",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.36716186373048e-09,98.5491,0.254,1.2784,1.992
"2195","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_336371_3","3427781981728","523369","336371","3",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.36716186373048e-09,98.5491,0.254,1.2784,1.992
"2196","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_336371_4","3427781981728","523369","336371","4",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.36716186373048e-09,98.5491,0.254,1.2784,1.992
"2197","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_405124_0","3427781981728","523369","405124","0",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.36716186373048e-09,98.5491,0.254,1.2784,1.992
"2198","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_405124_1","3427781981728","523369","405124","1",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.30411771990589e-09,98.5491,0.254,1.2784,1.992
"2199","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_405124_2","3427781981728","523369","405124","2",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.30411771990589e-09,98.5491,0.254,1.2784,1.992
"2200","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_405124_3","3427781981728","523369","405124","3",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.30411771990589e-09,98.5491,0.254,1.2784,1.992
"2201","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_405124_4","3427781981728","523369","405124","4",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.30411771990589e-09,98.5491,0.254,1.2784,1.992
"2202","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_573668_0","3427781981728","523369","573668","0",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,NA,98.5491,0.254,1.2784,1.992
"2203","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_573668_1","3427781981728","523369","573668","1",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.70727211546734e-09,98.5491,0.254,1.2784,1.992
"2204","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_573668_2","3427781981728","523369","573668","2",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.70727211546734e-09,98.5491,0.254,1.2784,1.992
"2205","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_573668_3","3427781981728","523369","573668","3",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.70727211546734e-09,98.5491,0.254,1.2784,1.992
"2206","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_573668_4","3427781981728","523369","573668","4",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.70727211546734e-09,98.5491,0.254,1.2784,1.992
"2207","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_835752_0","3427781981728","523369","835752","0",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.30411771990589e-09,98.5491,0.254,1.2784,1.992
"2208","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_835752_1","3427781981728","523369","835752","1",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.31255190371894e-09,98.5491,0.254,1.2784,1.992
"2209","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_835752_2","3427781981728","523369","835752","2",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.31255190371894e-09,98.5491,0.254,1.2784,1.992
"2210","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_835752_3","3427781981728","523369","835752","3",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.31255190371894e-09,98.5491,0.254,1.2784,1.992
"2211","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_835752_4","3427781981728","523369","835752","4",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.31255190371894e-09,98.5491,0.254,1.2784,1.992
"2212","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_950410_0","3427781981728","523369","950410","0",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.70727211546734e-09,98.5491,0.254,1.2784,1.992
"2213","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_950410_1","3427781981728","523369","950410","1",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.34692400802129e-09,98.5491,0.254,1.2784,1.992
"2214","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_950410_2","3427781981728","523369","950410","2",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.34692400802129e-09,98.5491,0.254,1.2784,1.992
"2215","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_950410_3","3427781981728","523369","950410","3",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.34692400802129e-09,98.5491,0.254,1.2784,1.992
"2216","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_523369_950410_4","3427781981728","523369","950410","4",393051.126668484,522422.020566624,0.571175591931344,0.368537283041604,76318.692025021,9981.17635159735,2657.18586839981,12108.0227777121,3.34692400802129e-09,98.5491,0.254,1.2784,1.992
"2217","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_229947_0","3427781981728","708017","229947","0",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,2.2422346263798e-09,98.5491,0.254,1.2784,1.992
"2218","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_229947_1","3427781981728","708017","229947","1",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,3.71784941738832e-09,98.5491,0.254,1.2784,1.992
"2219","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_229947_2","3427781981728","708017","229947","2",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,3.71784941738832e-09,98.5491,0.254,1.2784,1.992
"2220","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_229947_3","3427781981728","708017","229947","3",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,3.71784941738832e-09,98.5491,0.254,1.2784,1.992
"2221","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_229947_4","3427781981728","708017","229947","4",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,3.71784941738832e-09,98.5491,0.254,1.2784,1.992
"2222","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_531550_0","3427781981728","708017","531550","0",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,NA,98.5491,0.254,1.2784,1.992
"2223","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_531550_1","3427781981728","708017","531550","1",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,5.59194911929837e-09,98.5491,0.254,1.2784,1.992
"2224","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_531550_2","3427781981728","708017","531550","2",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,5.59194911929837e-09,98.5491,0.254,1.2784,1.992
"2225","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_531550_3","3427781981728","708017","531550","3",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,5.59194911929837e-09,98.5491,0.254,1.2784,1.992
"2226","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_531550_4","3427781981728","708017","531550","4",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,5.59194911929837e-09,98.5491,0.254,1.2784,1.992
"2227","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_704023_0","3427781981728","708017","704023","0",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,5.59194911929837e-09,98.5491,0.254,1.2784,1.992
"2228","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_704023_1","3427781981728","708017","704023","1",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,2.2422346263798e-09,98.5491,0.254,1.2784,1.992
"2229","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_704023_2","3427781981728","708017","704023","2",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,2.2422346263798e-09,98.5491,0.254,1.2784,1.992
"2230","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_704023_3","3427781981728","708017","704023","3",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,2.2422346263798e-09,98.5491,0.254,1.2784,1.992
"2231","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_704023_4","3427781981728","708017","704023","4",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,2.2422346263798e-09,98.5491,0.254,1.2784,1.992
"2232","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_873839_0","3427781981728","708017","873839","0",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,3.71784941738832e-09,98.5491,0.254,1.2784,1.992
"2233","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_873839_1","3427781981728","708017","873839","1",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,4.5209464780261e-09,98.5491,0.254,1.2784,1.992
"2234","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_873839_2","3427781981728","708017","873839","2",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,4.5209464780261e-09,98.5491,0.254,1.2784,1.992
"2235","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_873839_3","3427781981728","708017","873839","3",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,4.5209464780261e-09,98.5491,0.254,1.2784,1.992
"2236","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_873839_4","3427781981728","708017","873839","4",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,4.5209464780261e-09,98.5491,0.254,1.2784,1.992
"2237","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_968535_0","3427781981728","708017","968535","0",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,4.5209464780261e-09,98.5491,0.254,1.2784,1.992
"2238","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_968535_1","3427781981728","708017","968535","1",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,4.69706875872256e-09,98.5491,0.254,1.2784,1.992
"2239","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_968535_2","3427781981728","708017","968535","2",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,4.69706875872256e-09,98.5491,0.254,1.2784,1.992
"2240","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_968535_3","3427781981728","708017","968535","3",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,4.69706875872256e-09,98.5491,0.254,1.2784,1.992
"2241","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_708017_968535_4","3427781981728","708017","968535","4",392172.425217162,633483.819567054,0.517438926797594,0.439135342972436,36360.3627751149,8767.59563290707,607.926626307313,12120.0047135445,4.69706875872256e-09,98.5491,0.254,1.2784,1.992
"2242","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_163549_0","3427781981728","753981","163549","0",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,NA,98.5491,0.254,1.2784,1.992
"2243","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_163549_1","3427781981728","753981","163549","1",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,5.4983045916966e-09,98.5491,0.254,1.2784,1.992
"2244","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_163549_2","3427781981728","753981","163549","2",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,5.4983045916966e-09,98.5491,0.254,1.2784,1.992
"2245","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_163549_3","3427781981728","753981","163549","3",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,5.4983045916966e-09,98.5491,0.254,1.2784,1.992
"2246","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_163549_4","3427781981728","753981","163549","4",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,5.4983045916966e-09,98.5491,0.254,1.2784,1.992
"2247","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_656103_0","3427781981728","753981","656103","0",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,4.42773425212463e-09,98.5491,0.254,1.2784,1.992
"2248","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_656103_1","3427781981728","753981","656103","1",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,3.68489247709022e-09,98.5491,0.254,1.2784,1.992
"2249","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_656103_2","3427781981728","753981","656103","2",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,3.68489247709022e-09,98.5491,0.254,1.2784,1.992
"2250","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_656103_3","3427781981728","753981","656103","3",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,3.68489247709022e-09,98.5491,0.254,1.2784,1.992
"2251","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_656103_4","3427781981728","753981","656103","4",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,3.68489247709022e-09,98.5491,0.254,1.2784,1.992
"2252","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_714908_0","3427781981728","753981","714908","0",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,2.71909941701641e-09,98.5491,0.254,1.2784,1.992
"2253","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_714908_1","3427781981728","753981","714908","1",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,4.42773425212463e-09,98.5491,0.254,1.2784,1.992
"2254","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_714908_2","3427781981728","753981","714908","2",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,4.42773425212463e-09,98.5491,0.254,1.2784,1.992
"2255","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_714908_3","3427781981728","753981","714908","3",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,4.42773425212463e-09,98.5491,0.254,1.2784,1.992
"2256","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_714908_4","3427781981728","753981","714908","4",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,4.42773425212463e-09,98.5491,0.254,1.2784,1.992
"2257","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_820363_0","3427781981728","753981","820363","0",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,3.68489247709022e-09,98.5491,0.254,1.2784,1.992
"2258","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_820363_1","3427781981728","753981","820363","1",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,2.97130104402628e-09,98.5491,0.254,1.2784,1.992
"2259","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_820363_2","3427781981728","753981","820363","2",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,2.97130104402628e-09,98.5491,0.254,1.2784,1.992
"2260","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_820363_3","3427781981728","753981","820363","3",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,2.97130104402628e-09,98.5491,0.254,1.2784,1.992
"2261","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_820363_4","3427781981728","753981","820363","4",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,2.97130104402628e-09,98.5491,0.254,1.2784,1.992
"2262","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_93619_0","3427781981728","753981","93619","0",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,5.4983045916966e-09,98.5491,0.254,1.2784,1.992
"2263","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_93619_1","3427781981728","753981","93619","1",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,2.71909941701641e-09,98.5491,0.254,1.2784,1.992
"2264","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_93619_2","3427781981728","753981","93619","2",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,2.71909941701641e-09,98.5491,0.254,1.2784,1.992
"2265","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_93619_3","3427781981728","753981","93619","3",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,2.71909941701641e-09,98.5491,0.254,1.2784,1.992
"2266","post_21000_2022-12-05//run_2022-12-05_000033/sim_3427781981728_stats_mut/stats_753981_93619_4","3427781981728","753981","93619","4",392164.525369455,534487.212359555,0.568460856224728,0.374280659217708,62373.6862055382,1907.06425437481,8292.29569714325,12109.9043485519,2.71909941701641e-09,98.5491,0.254,1.2784,1.992
"2267","post_21000_2022-12-05//run_2022-12-05_000034/sim_2627589139330_stats_mut/stats_346665_119575_0","2627589139330","346665","119575","0",399166.772326798,557977.277186471,0.532952829295641,0.419619924527718,60258.8342002608,2086.98071072293,6715.93107414124,12130.8518144559,4.84952546912427e-09,72.9866,0.233,1.4896,1.0204
"2268","post_21000_2022-12-05//run_2022-12-05_000034/sim_2627589139330_stats_mut/stats_346665_119575_1","2627589139330","346665","119575","1",399166.772326798,557977.277186471,0.532952829295641,0.419619924527718,60258.8342002608,2086.98071072293,6715.93107414124,12130.8518144559,3.09823671953424e-09,72.9866,0.233,1.4896,1.0204
"2269","post_21000_2022-12-05//run_2022-12-05_000034/sim_2627589139330_stats_mut/stats_346665_119575_2","2627589139330","346665","119575","2",399166.772326798,557977.277186471,0.532952829295641,0.419619924527718,60258.8342002608,2086.98071072293,6715.93107414124,12130.8518144559,3.09823671953424e-09,72.9866,0.233,1.4896,1.0204
"2270","post_21000_2022-12-05//run_2022-12-05_000034/sim_2627589139330_stats_mut/stats_346665_119575_3","2627589139330","346665","119575","3",399166.772326798,557977.277186471,0.532952829295641,0.419619924527718,60258.8342002608,2086.98071072293,6715.93107414124,12130.8518144559,3.09823671953424e-09,72.9866,0.233,1.4896,1.0204
"2271","post_21000_2022-12-05//run_2022-12-05_000034/sim_2627589139330_stats_mut/stats_346665_119575_4","2627589139330","346665","119575","4",399166.772326798,557977.277186471,0.532952829295641,0.419619924527718,60258.8342002608,2086.98071072293,6715.93107414124,12130.8518144559,3.09823671953424e-09,72.9866,0.233,1.4896,1.0204
"2272","post_21000_2022-12-05//run_2022-12-05_000034/sim_2627589139330_stats_mut/stats_346665_194186_0","2627589139330","346665","194186","0",399166.772326798,557977.277186471,0.532952829295641,0.419619924527718,60258.8342002608,2086.98071072293,6715.93107414124,12130.8518144559,5.00624504388872e-09,72.9866,0.233,1.4896,1.0204
"2273","post_21000_2022-12-05//run_2022-12-05_000034/sim_2627589139330_stats_mut/stats_346665_194186_1","2627589139330","346665","194186","1",399166.772326798,557977.277186471,0.532952829295641,0.419619924527718,60258.8342002608,2086.98071072293,6715.93107414124,12130.8518144559,5.41121783465902e-09,72.9866,0.233,1.4896,1.0204
"2274","post_21000_2022-12-05//run_2022-12-05_000034/sim_2627589139330_stats_mut/stats_346665_194186_2","2627589139330","346665","194186","2",399166.772326798,557977.277186471,0.532952829295641,0.419619924527718,60258.8342002608,2086.98071072293,6715.93107414124,12130.8518144559,5.41121783465902e-09,72.9866,0.233,1.4896,1.0204
"2275","post_21000_2022-12-05//run_2022-12-05_000034/sim_2627589139330_stats_mut/stats_346665_194186_3","2627589139330","346665","194186","3",399166.772326798,557977.277186471,0.532952829295641,0.419619924527718,60258.8342002608,2086.98071072293,6715.93107414124,12130.8518144559,5.41121783465902e-09,72.9866,0.233,1.4896,1.0204
"2276","post_21000_2022-12-05//run_2022-12-05_000034/sim_2627589139330_stats_mut/stats_346665_194186_4","2627589139330","346665","194186","4",399166.772326798,557977.277186471,0.532952829295641,0.419619924527718,60258.8342002608,2086.98071072293,6715.93107414124,12130.8518144559,5.41121783465902e-09,72.9866,0.233,1.4896,1.0204
