"x"
"dxy_dusy_pear",0.002619545
"dxy_dusy_monarch",0.002696335
"dxy_taboose_treasure",0.001944541
"dxy_taboose_wright",0.002443176
"dxy_sixty_treasure",0.002053413
"dxy_sixty_taboose",0.001817665
"dxy_sixty_sphinx",0.002049395
"dxy_sixty_south",0.002170598
"dxy_sixty_wright",0.002260237
"dxy_sphinx_treasure",0.002523338
"dxy_sphinx_taboose",0.002175196
"dxy_sphinx_wright",0.00183559
"dxy_milly_ritter",0.002846872
"dxy_milly_ottoway",0.003105599
"dxy_milly_recess",0.002683255
"dxy_milly_ruby",0.002676372
"dxy_milly_selden",0.002732056
"dxy_milly_piute",0.002622893
"dxy_milly_treasure",0.002485176
"dxy_milly_sam",0.002324925
"dxy_milly_taboose",0.002136878
"dxy_milly_sixty",0.002010963
"dxy_milly_sphinx",0.001769187
"dxy_milly_north",0.00170806
"dxy_milly_south",0.001727084
"dxy_milly_wright",0.001735814
"dxy_milly_pear",0.001729039
"dxy_milly_monarch",0.001721733
"dxy_north_ritter",0.002982769
"dxy_north_ottoway",0.003226416
"dxy_north_recess",0.002823928
"dxy_north_ruby",0.002818365
"dxy_north_selden",0.002871478
"dxy_north_piute",0.00276306
"dxy_north_treasure",0.002627419
"dxy_north_sam",0.002448173
"dxy_north_taboose",0.002241369
"dxy_north_sixty",0.002091938
"dxy_north_sphinx",0.001787545
"dxy_north_south",0.001607716
"dxy_north_wright",0.001598112
"dxy_north_pear",0.001694736
"dxy_south_treasure",0.002742838
"dxy_south_taboose",0.002334614
"dxy_south_sphinx",0.001813662
"dxy_south_wright",0.001542649
"dxy_pear_ritter",0.003084367
"dxy_pear_recess",0.002958903
"dxy_pear_ruby",0.002961168
"dxy_pear_selden",0.003008206
"dxy_pear_piute",0.002902527
"dxy_pear_treasure",0.002749729
"dxy_pear_sam",0.002569059
"dxy_pear_taboose",0.0023507
"dxy_pear_sixty",0.002167173
"dxy_pear_sphinx",0.001788989
"dxy_pear_south",0.001685902
"dxy_pear_wright",0.001648106
"dxy_crabtree_kuna",0.003523763
"dxy_crabtree_donohue",0.003398506
"dxy_crabtree_lyell",0.00339986
"dxy_crabtree_ritter",0.003259034
"dxy_crabtree_ottoway",0.003478385
"dxy_crabtree_recess",0.003119127
"dxy_crabtree_ruby",0.003117894
"dxy_crabtree_italy",0.003121929
"dxy_crabtree_selden",0.003163668
"dxy_crabtree_piute",0.003057522
"dxy_crabtree_lamarck",0.003041825
"dxy_crabtree_hungry",0.002979606
"dxy_crabtree_treasure",0.002918581
"dxy_crabtree_sam",0.002707753
"dxy_crabtree_dusy",0.002769316
"dxy_crabtree_taboose",0.002466501
"dxy_crabtree_sixty",0.002274073
"dxy_crabtree_sphinx",0.001826763
"dxy_crabtree_milly",0.001720368
"dxy_crabtree_north",0.001576616
"dxy_crabtree_south",0.00151736
"dxy_crabtree_wright",0.001401696
"dxy_crabtree_pear",0.001618892
"dxy_crabtree_monarch",0.001454238
"dxy_monarch_ritter",0.003179743
"dxy_monarch_ottoway",0.003404596
"dxy_monarch_recess",0.003040368
"dxy_monarch_ruby",0.003039623
"dxy_monarch_selden",0.00308517
"dxy_monarch_piute",0.002979993
"dxy_monarch_treasure",0.002840734
"dxy_monarch_sam",0.002637885
"dxy_monarch_taboose",0.002407669
"dxy_monarch_sixty",0.002224669
"dxy_monarch_sphinx",0.001804198
"dxy_monarch_north",0.001623957
"dxy_monarch_south",0.001584434
"dxy_monarch_wright",0.001505057
"dxy_monarch_pear",0.001583768
"dxy_army_conness",0.003820986
"dxy_army_kuna",0.003612222
"dxy_army_donohue",0.003485391
"dxy_army_lyell",0.003486855
"dxy_army_ritter",0.0033476
"dxy_army_ottoway",0.0035648
"dxy_army_recess",0.003205054
"dxy_army_ruby",0.003204528
"dxy_army_italy",0.003208551
"dxy_army_selden",0.003247497
"dxy_army_piute",0.003142895
"dxy_army_lamarck",0.003127688
"dxy_army_hungry",0.003066635
"dxy_army_treasure",0.003005586
"dxy_army_sam",0.002791764
"dxy_army_dusy",0.002854978
"dxy_army_taboose",0.00255004
"dxy_army_sixty",0.002353906
"dxy_army_sphinx",0.001890143
"dxy_army_milly",0.001788371
"dxy_army_north",0.001642697
"dxy_army_south",0.001580265
"dxy_army_wright",0.001458711
"dxy_army_pear",0.001675086
"dxy_army_crabtree",0.001329458
"dxy_army_monarch",0.00150132
